16010050033,05,2017
16010050034,13,2018
16010050035,12,2017
16010050036,07,2017
16010050037,02,2018
16010050038,11,2019
16010050039,01,2016
16010050040,10,2019
16010050041,05,2019
16010050042,04,2016
16010050043,09,2016
16010050044,05,2019
16010050045,12,2016
16010050046,09,2019
16010050047,02,2017
16010050048,08,2019
16010050049,09,2018
16010050050,01,2016
16010050051,04,2018
16010050052,07,2017
16010050053,04,2017
16010050054,13,2018
16010050055,01,2017
16010050056,08,2016
16010050057,10,2018
16010050058,13,2018
16010050059,11,2018
16010050060,12,2018
16010050061,13,2018
16010050062,06,2018
16010050063,13,2018
16010050064,12,2017
16010050065,07,2016
16010050066,12,2019
16010050067,09,2018
16010050068,08,2018
16010050069,13,2016
16010050070,08,2018
16010050071,08,2016
16010050072,12,2017
16010050073,10,2017
16010050074,12,2018
16010050075,13,2016
16010050076,12,2019
16010050077,10,2017
16010050078,05,2019
16010050079,02,2017
16010050080,04,2016
16010050081,08,2016
16010050082,09,2016
16010050083,10,2018
16010050084,08,2016
16010050085,03,2019
16010050086,03,2017
16010050087,09,2019
16010050088,07,2016
16010050089,13,2018
16010050090,09,2019
16010050091,13,2018
16010050092,05,2016
16010050093,06,2016
16010050094,01,2018
16010050095,09,2019
16010050096,04,2019
16010050097,12,2018
16010050098,09,2017
16010050099,03,2018
16010050100,03,2016
16010060001,07,2017
16010060002,07,2017
16010060003,08,2019
16010060004,08,2018
16010060005,01,2018
16010060006,03,2018
16010060007,06,2019
16010060008,12,2017
16010060009,08,2016
16010060010,11,2019
16010060011,07,2017
16010060012,12,2017
16010060013,06,2017
16010060014,12,2019
16010060015,09,2019
16010060016,02,2018
16010060017,06,2016
16010060018,13,2019
16010060019,08,2018
16010060020,13,2019
16010060021,02,2016
16010060022,09,2016
16010060023,02,2017
16010060024,07,2017
16010060025,11,2019
16010060026,06,2016
16010060027,03,2016
16010060028,11,2017
16010060029,11,2019
16010060030,03,2017
16010060031,05,2016
16010060032,12,2017
16010060033,06,2016
16010060034,10,2018
16010060035,06,2017
16010060036,03,2017
16010060037,01,2016
16010060038,06,2019
16010060039,13,2016
16010060040,01,2017
16010060041,12,2017
16010060042,06,2016
16010060043,12,2019
16010060044,07,2016
16010060045,06,2019
16010060046,05,2018
16010060047,01,2018
16010060048,11,2016
16010060049,02,2016
16010060050,07,2018
16010060051,01,2017
16010060052,11,2016
16010060053,07,2017
16010060054,08,2017
16010060055,08,2017
16010060056,06,2018
16010060057,13,2018
16010060058,07,2018
16010060059,07,2019
16010060060,03,2019
16010060061,12,2019
16010060062,08,2018
16010060063,01,2017
16010060064,08,2018
16010060065,13,2018
16010060066,02,2019
16010060067,01,2017
16010060068,02,2016
16010060069,10,2019
16010060070,02,2017
16010060071,10,2016
16010060072,08,2019
16010060073,12,2016
16010060074,08,2017
16010060075,12,2019
16010060076,12,2019
16010060077,02,2016
16010060078,05,2019
16010060079,10,2017
16010060080,06,2019
16010060081,08,2019
16010060082,13,2017
16010060083,06,2019
16010060084,01,2018
16010060085,02,2019
16010060086,04,2016
16010060087,02,2019
16010060088,08,2018
16010060089,05,2017
16010060090,06,2017
16010060091,10,2018
16010060092,10,2017
16010060093,02,2017
16010060094,01,2016
16010060095,01,2016
16010060096,12,2016
16010060097,13,2017
16010060098,03,2017
16010060099,03,2018
16010060100,12,2018
16010070001,03,2016
16010070002,12,2017
16010070003,10,2017
16010070004,01,2017
16010070005,13,2019
16010070006,09,2017
16010070007,02,2019
16010070008,11,2016
16010070009,06,2016
16010070010,02,2016
16010070011,01,2016
16010070012,06,2019
16010070013,07,2017
16010070014,04,2018
16010070015,11,2018
16010070016,03,2017
16010070017,11,2018
16010070018,04,2017
16010070019,05,2016
16010070020,09,2017
16010070021,12,2016
16010070022,03,2016
16010070023,05,2017
16010070024,03,2016
16010070025,12,2017
16010070026,04,2017
16010070027,02,2019
16010070028,05,2016
16010070029,10,2017
16010070030,08,2018
16010070031,11,2018
16010070032,10,2016
16010070033,06,2016
16010070034,06,2018
16010070035,09,2016
16010070036,04,2017
16010070037,11,2017
16010070038,12,2019
16010070039,02,2017
16010070040,08,2017
16010070041,09,2019
16010070042,02,2018
16010070043,09,2018
16010070044,04,2017
16010070045,10,2019
16010070046,12,2016
16010070047,06,2016
16010070048,01,2019
16010070049,03,2018
16010070050,11,2016
16010070051,08,2018
16010070052,01,2016
16010070053,09,2018
16010070054,08,2017
16010070055,05,2017
16010070056,10,2019
16010070057,04,2017
16010070058,04,2018
16010070059,07,2016
16010070060,02,2016
16010070061,01,2017
16010070062,09,2016
16010070063,09,2016
16010070064,02,2018
16010070065,02,2018
16010070066,04,2019
16010070067,07,2016
16010070068,03,2017
16010070069,08,2019
16010070070,02,2019
16010070071,13,2018
16010070072,09,2016
16010070073,11,2016
16010070074,04,2017
16010070075,11,2017
16010070076,02,2017
16010070077,10,2019
16010070078,07,2019
16010070079,12,2016
16010070080,10,2017
16010070081,11,2019
16010070082,06,2018
16010070083,02,2016
16010070084,13,2018
16010070085,13,2017
16010070086,05,2016
16010070087,11,2017
16010070088,04,2016
16010070089,10,2018
16010070090,09,2019
16010070091,02,2017
16010070092,06,2016
16010070093,13,2017
16010070094,09,2016
16010070095,06,2017
16010070096,12,2017
16010070097,07,2017
16010070098,03,2016
16010070099,09,2019
16010070100,01,2019
16010080001,08,2018
16010080002,01,2016
16010080003,11,2019
16010080004,06,2016
16010080005,01,2018
16010080006,11,2018
16010080007,12,2017
16010080008,09,2016
16010080009,07,2016
16010080010,04,2017
16010080011,06,2017
16010080012,07,2016
16010080013,02,2019
16010080014,13,2018
16010080015,03,2018
16010080016,06,2016
16010080017,08,2016
16010080018,06,2017
16010080019,01,2018
16010080020,11,2018
16010080021,02,2019
16010080022,02,2016
16010080023,04,2016
16010080024,06,2019
16010080025,13,2018
16010080026,04,2017
16010080027,04,2016
16010080028,01,2016
16010080029,05,2017
16010080030,03,2019
16010080031,04,2017
16010080032,11,2018
16010080033,10,2019
16010080034,10,2017
16010080035,09,2019
16010080036,01,2016
16010080037,13,2019
16010080038,07,2019
16010080039,07,2018
16010080040,11,2016
16010080041,03,2017
16010080042,06,2018
16010080043,06,2018
16010080044,05,2016
16010080045,11,2016
16010080046,01,2017
16010080047,02,2016
16010080048,03,2016
16010080049,11,2017
16010080050,02,2018
16010080051,09,2017
16010080052,07,2017
16010080053,12,2017
16010080054,08,2016
16010080055,03,2017
16010080056,09,2019
16010080057,02,2016
16010080058,11,2019
16010080059,09,2019
16010080060,07,2017
16010080061,03,2018
16010080062,08,2016
16010080063,01,2018
16010080064,09,2018
16010080065,10,2017
16010080066,05,2019
16010080067,02,2018
16010080068,11,2018
16010080069,11,2018
16010080070,08,2018
16010080071,11,2017
16010080072,06,2019
16010080073,06,2016
16010080074,06,2017
16010080075,12,2016
16010080076,02,2018
16010080077,12,2017
16010080078,10,2018
16010080079,04,2018
16010080080,04,2016
16010080081,06,2016
16010080082,13,2016
16010080083,05,2018
16010080084,01,2016
16010080085,13,2019
16010080086,06,2016
16010080087,01,2017
16010080088,02,2018
16010080089,11,2017
16010080090,10,2019
16010080091,13,2019
16010080092,07,2018
16010080093,04,2019
16010080094,09,2016
16010080095,03,2018
16010080096,12,2016
16010080097,03,2017
16010080098,05,2019
16010080099,03,2016
16010080100,08,2017
16010090001,09,2019
16010090002,09,2019
16010090003,02,2018
16010090004,08,2016
16010090005,08,2018
16010090006,01,2019
16010090007,10,2017
16010090008,11,2016
16010090009,01,2018
16010090010,13,2018
16010090011,11,2016
16010090012,09,2019
16010090013,05,2017
16010090014,07,2017
16010090015,02,2018
16010090016,08,2017
16010090017,07,2016
16010090018,04,2019
16010090019,05,2019
16010090020,13,2017
16010090021,02,2017
16010090022,02,2017
16010090023,06,2017
16010090024,06,2019
16010090025,05,2017
16010090026,01,2016
16010090027,06,2019
16010090028,06,2016
16010090029,06,2017
16010090030,03,2019
16010090031,05,2017
16010090032,01,2016
16010090033,04,2017
16010090034,11,2016
16010090035,10,2016
16010090036,13,2018
16010090037,11,2017
16010090038,05,2018
16010090039,06,2018
16010090040,11,2016
16010090041,11,2016
16010090042,06,2018
16010090043,03,2018
16010090044,03,2019
16010090045,12,2017
16010090046,04,2018
16010090047,04,2018
16010090048,02,2018
16010090049,09,2018
16010090050,13,2018
16010090051,13,2016
16010090052,06,2016
16010090053,12,2018
16010090054,04,2018
16010090055,01,2016
16010090056,11,2016
16010090057,09,2019
16010090058,13,2018
16010090059,10,2018
16010090060,07,2017
16010090061,04,2019
16010090062,11,2018
16010090063,11,2019
16010090064,03,2019
16010090065,10,2018
16010090066,11,2017
16010090067,10,2019
16010090068,12,2019
16010090069,01,2017
16010090070,05,2017
16010090071,06,2018
16010090072,07,2017
16010090073,02,2019
16010090074,10,2019
16010090075,10,2016
16010090076,12,2018
16010090077,04,2016
16010090078,02,2016
16010090079,13,2019
16010090080,10,2019
16010090081,05,2016
16010090082,02,2018
16010090083,01,2017
16010090084,11,2016
16010090085,06,2019
16010090086,04,2016
16010090087,01,2018
16010090088,13,2018
16010090089,06,2016
16010090090,05,2019
16010090091,07,2017
16010090092,06,2016
16010090093,03,2017
16010090094,11,2016
16010090095,01,2017
16010090096,12,2017
16010090097,01,2019
16010090098,08,2016
16010090099,10,2019
16010090100,09,2016
16010100001,09,2016
16010100002,04,2019
16010100003,02,2019
16010100004,06,2018
16010100005,02,2017
16010100006,09,2018
16010100007,07,2019
16010100008,01,2016
16010100009,07,2016
16010100010,01,2016
16010100011,11,2017
16010100012,06,2016
16010100013,01,2016
16010100014,11,2019
16010100015,04,2019
16010100016,01,2019
16010100017,04,2016
16010100018,06,2017
16010100019,13,2019
16010100020,09,2016
16010100021,05,2016
16010100022,11,2017
16010100023,04,2018
16010100024,11,2018
16010100025,08,2017
16010100026,08,2018
16010100027,12,2017
16010100028,13,2018
16010100029,11,2017
16010100030,07,2019
16010100031,01,2018
16010100032,09,2019
16010100033,05,2017
16010100034,04,2018
16010100035,07,2017
16010100036,12,2018
16010100037,05,2017
16010100038,01,2017
16010100039,13,2016
16010100040,02,2016
16010100041,09,2016
16010100042,08,2016
16010100043,04,2016
16010100044,01,2016
16010100045,08,2017
16010100046,11,2017
16010100047,04,2017
16010100048,05,2019
16010100049,03,2019
16010100050,01,2019
16010100051,13,2019
16010100052,03,2017
16010100053,06,2018
16010100054,13,2017
16010100055,10,2017
16010100056,04,2016
16010100057,04,2019
16010100058,06,2018
16010100059,12,2018
16010100060,09,2016
16010100061,13,2016
16010100062,10,2019
16010100063,13,2019
16010100064,09,2018
16010100065,05,2016
16010100066,05,2019
16010100067,09,2018
16010100068,04,2018
16010100069,04,2018
16010100070,07,2016
16010100071,07,2017
16010100072,11,2016
16010100073,05,2019
16010100074,09,2019
16010100075,06,2019
16010100076,07,2018
16010100077,13,2017
16010100078,11,2018
16010100079,11,2017
16010100080,08,2018
16010100081,10,2019
16010100082,09,2019
16010100083,10,2019
16010100084,08,2016
16010100085,05,2017
16010100086,01,2018
16010100087,03,2017
16010100088,13,2017
16010100089,06,2016
16010100090,05,2019
16010100091,01,2018
16010100092,07,2019
16010100093,05,2018
16010100094,08,2019
16010100095,02,2017
16010100096,03,2019
16010100097,03,2017
16010100098,01,2018
16010100099,01,2018
16010100100,07,2019
16020010001,01,2016
16020010002,06,2019
16020010003,07,2016
16020010004,08,2019
16020010005,11,2016
16020010006,13,2018
16020010007,13,2019
16020010008,04,2018
16020010009,01,2018
16020010010,10,2019
16020010011,12,2019
16020010012,03,2019
16020010013,08,2016
16020010014,09,2017
16020010015,06,2019
16020010016,05,2016
16020010017,12,2016
16020010018,05,2017
16020010019,06,2018
16020010020,10,2017
16020010021,05,2016
16020010022,12,2019
16020010023,08,2019
16020010024,01,2018
16020010025,12,2019
16020010026,06,2018
16020010027,04,2018
16020010028,10,2016
16020010029,08,2018
16020010030,12,2017
16020010031,07,2017
16020010032,03,2017
16020010033,03,2016
16020010034,07,2016
16020010035,02,2017
16020010036,01,2017
16020010037,05,2017
16020010038,04,2018
16020010039,11,2019
16020010040,12,2018
16020010041,09,2018
16020010042,12,2017
16020010043,02,2019
16020010044,12,2016
16020010045,02,2017
16020010046,08,2017
16020010047,13,2016
16020010048,08,2017
16020010049,01,2016
16020010050,12,2019
16020010051,08,2016
16020010052,12,2018
16020010053,02,2016
16020010054,11,2017
16020010055,13,2019
16020010056,05,2018
16020010057,13,2018
16020010058,01,2019
16020010059,08,2018
16020010060,11,2017
16020010061,01,2019
16020010062,01,2018
16020010063,03,2018
16020010064,04,2016
16020010065,01,2019
16020010066,04,2016
16020010067,03,2016
16020010068,07,2016
16020010069,01,2019
16020010070,08,2016
16020010071,03,2017
16020010072,02,2018
16020010073,01,2019
16020010074,04,2016
16020010075,13,2016
16020010076,04,2018
16020010077,11,2016
16020010078,09,2018
16020010079,11,2016
16020010080,11,2019
16020010081,01,2018
16020010082,07,2016
16020010083,10,2019
16020010084,07,2019
16020010085,01,2017
16020010086,02,2017
16020010087,08,2017
16020010088,11,2019
16020010089,03,2019
16020010090,06,2018
16020010091,01,2018
16020010092,01,2016
16020010093,04,2017
16020010094,02,2018
16020010095,08,2019
16020010096,04,2017
16020010097,10,2017
16020010098,12,2016
16020010099,03,2016
16020010100,13,2019
16020020001,12,2017
16020020002,10,2016
16020020003,04,2017
16020020004,10,2017
16020020005,07,2016
16020020006,09,2018
16020020007,06,2019
16020020008,01,2017
16020020009,11,2019
16020020010,07,2018
16020020011,02,2019
16020020012,03,2017
16020020013,08,2017
16020020014,04,2018
16020020015,13,2018
16020020016,10,2017
16020020017,04,2018
16020020018,13,2019
16020020019,13,2018
16020020020,02,2017
16020020021,12,2018
16020020022,11,2016
16020020023,07,2017
16020020024,05,2017
16020020025,04,2019
16020020026,03,2017
16020020027,07,2019
16020020028,04,2017
16020020029,02,2018
16020020030,13,2016
16020020031,13,2019
16020020032,01,2018
16020020033,01,2016
16020020034,09,2017
16020020035,13,2019
16020020036,12,2017
16020020037,12,2018
16020020038,03,2017
16020020039,03,2017
16020020040,03,2017
16020020041,10,2018
16020020042,07,2016
16020020043,11,2019
16020020044,09,2018
16020020045,07,2016
16020020046,10,2017
16020020047,11,2019
16020020048,04,2016
16020020049,05,2017
16020020050,12,2019
16020020051,05,2019
16020020052,05,2017
16020020053,01,2017
16020020054,13,2017
16020020055,09,2017
16020020056,13,2016
16020020057,09,2018
16020020058,02,2017
16020020059,10,2017
16020020060,03,2019
16020020061,11,2019
16020020062,11,2017
16020020063,02,2016
16020020064,01,2017
16020020065,07,2018
16020020066,13,2019
16020020067,07,2018
16020020068,01,2018
16020020069,02,2018
16020020070,05,2017
16020020071,08,2017
16020020072,01,2019
16020020073,01,2017
16020020074,10,2017
16020020075,03,2018
16020020076,05,2019
16020020077,10,2017
16020020078,01,2018
16020020079,02,2016
16020020080,13,2018
16020020081,12,2019
16020020082,03,2017
16020020083,01,2018
16020020084,04,2018
16020020085,06,2019
16020020086,02,2016
16020020087,09,2016
16020020088,03,2019
16020020089,06,2019
16020020090,11,2019
16020020091,13,2016
16020020092,04,2019
16020020093,03,2017
16020020094,09,2018
16020020095,08,2016
16020020096,11,2018
16020020097,01,2018
16020020098,05,2017
16020020099,07,2018
16020020100,13,2016
16020030001,03,2017
16020030002,09,2018
16020030003,10,2016
16020030004,10,2019
16020030005,13,2017
16020030006,04,2018
16020030007,11,2019
16020030008,08,2019
16020030009,06,2016
16020030010,05,2017
16020030011,03,2018
16020030012,13,2018
16020030013,01,2019
16020030014,07,2018
16020030015,05,2016
16020030016,13,2018
16020030017,06,2018
16020030018,04,2016
16020030019,08,2017
16020030020,04,2016
16020030021,06,2016
16020030022,04,2016
16020030023,08,2017
16020030024,13,2016
16020030025,02,2018
16020030026,07,2017
16020030027,11,2018
16020030028,07,2017
16020030029,08,2019
16020030030,01,2018
16020030031,13,2017
16020030032,09,2016
16020030033,05,2016
16020030034,11,2019
16020030035,07,2019
16020030036,11,2016
16020030037,07,2018
16020030038,12,2017
16020030039,06,2016
16020030040,01,2017
16020030041,08,2019
16020030042,01,2016
16020030043,05,2017
16020030044,13,2017
16020030045,06,2017
16020030046,04,2016
16020030047,11,2019
16020030048,02,2018
16020030049,09,2018
16020030050,09,2018
16020030051,04,2017
16020030052,01,2019
16020030053,07,2016
16020030054,11,2016
16020030055,08,2018
16020030056,03,2016
16020030057,13,2018
16020030058,13,2019
16020030059,08,2016
16020030060,11,2017
16020030061,10,2018
16020030062,11,2018
16020030063,11,2019
16020030064,02,2019
16020030065,11,2017
16020030066,01,2016
16020030067,07,2016
16020030068,10,2016
16020030069,06,2016
16020030070,10,2019
16020030071,03,2017
16020030072,01,2016
16020030073,12,2016
16020030074,05,2019
16020030075,07,2019
16020030076,10,2016
16020030077,11,2019
16020030078,04,2019
16020030079,06,2018
16020030080,12,2017
16020030081,09,2016
16020030082,11,2018
16020030083,02,2016
16020030084,10,2018
16020030085,09,2019
16020030086,12,2017
16020030087,10,2017
16020030088,06,2019
16020030089,07,2016
16020030090,12,2017
16020030091,04,2017
16020030092,10,2017
16020030093,13,2017
16020030094,05,2016
16020030095,04,2019
16020030096,11,2019
16020030097,12,2017
16020030098,07,2017
16020030099,03,2018
16020030100,11,2016
16020040001,08,2017
16020040002,03,2016
16020040003,12,2019
16020040004,09,2016
16020040005,04,2019
16020040006,06,2018
16020040007,03,2016
16020040008,09,2018
16020040009,05,2016
16020040010,03,2017
16020040011,04,2019
16020040012,11,2019
16020040013,07,2019
16020040014,10,2018
16020040015,03,2017
16020040016,13,2016
16020040017,09,2016
16020040018,12,2017
16020040019,04,2017
16020040020,10,2017
16020040021,08,2017
16020040022,06,2018
16020040023,12,2019
16020040024,11,2017
16020040025,08,2019
16020040026,11,2017
16020040027,07,2017
16020040028,02,2016
16020040029,04,2018
16020040030,09,2016
16020040031,03,2018
16020040032,05,2017
16020040033,03,2016
16020040034,10,2018
16020040035,06,2016
16020040036,10,2019
16020040037,09,2017
16020040038,06,2018
16020040039,13,2018
16020040040,05,2016
16020040041,08,2019
16020040042,08,2016
16020040043,13,2018
16020040044,06,2019
16020040045,06,2019
16020040046,10,2016
16020040047,09,2017
16020040048,06,2018
16020040049,07,2017
16020040050,04,2016
16020040051,03,2019
16020040052,10,2017
16020040053,03,2018
16020040054,10,2018
16020040055,12,2017
16020040056,10,2016
16020040057,02,2018
16020040058,03,2018
16020040059,06,2019
16020040060,11,2019
16020040061,02,2016
16020040062,03,2016
16020040063,02,2019
16020040064,01,2019
16020040065,11,2018
16020040066,09,2019
16020040067,03,2018
16020040068,03,2018
16020040069,12,2018
16020040070,12,2019
16020040071,11,2019
16020040072,02,2016
16020040073,06,2016
16020040074,11,2016
16020040075,01,2018
16020040076,07,2016
16020040077,13,2019
16020040078,01,2016
16020040079,13,2019
16020040080,10,2017
16020040081,04,2017
16020040082,05,2018
16020040083,12,2019
16020040084,05,2016
16020040085,01,2019
16020040086,10,2017
16020040087,01,2016
16020040088,03,2016
16020040089,06,2018
16020040090,09,2018
16020040091,11,2018
16020040092,07,2017
16020040093,04,2016
16020040094,13,2018
16020040095,06,2018
16020040096,12,2017
16020040097,08,2016
16020040098,12,2019
16020040099,02,2017
16020040100,06,2018
